Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.0838755,-37.97139594,144.9192627,-38.39847736,625.3217957,707.2388809,66.9017381,61.91708524,0,0
o1,o,144.9641905,-38.40300848,145.0693465,-37.96758255,776.8526429,865.8033721,71.12497024,68.95072917,0,0
o2,o,144.9456047,-37.8663532,144.811247,-37.70893651,812.2277656,871.7936833,33.30649288,39.56591768,0,0
o3,o,145.0461894,-37.9083784,145.2494631,-37.86279704,838.1453972,906.8990751,31.47689583,48.75367786,0,0
o4,o,145.0827179,-37.91502187,144.8789269,-37.76656616,741.5328549,801.6301933,31.35372508,40.09733841,0,0
o5,o,144.9628635,-37.81902436,144.5022744,-37.88650145,879.9352762,947.06079,41.70618583,47.12551386,0,0
o6,o,145.3190942,-38.10308988,145.1197475,-37.76489701,825.8909493,897.4980742,46.10469033,51.60712492,0,0
o7,o,145.0629813,-37.96342241,145.3140918,-38.02694514,659.4971502,717.393847,26.91678807,37.89669674,0,0
o8,o,144.9988457,-37.87780933,145.1805058,-38.13440762,742.0039108,809.8950899,40.02437994,47.89117906,0,0
o9,o,144.9250336,-37.80647189,145.1575335,-37.89962283,872.3401836,930.4790893,28.86424286,38.13890573,0,0
o10,o,145.0109442,-37.85654336,145.1251577,-38.14392755,758.8066721,823.6083096,42.87803148,44.80163754,0,0
o11,o,145.0766211,-37.70553146,144.9222357,-37.80704977,824.7888756,888.3606815,25.71899816,43.57180592,0,0
o12,o,144.9253775,-37.84300527,145.0898021,-37.53157673,571.8935348,649.0842641,57.43449967,57.19072925,0,0
o13,o,145.1316128,-37.96505509,145.0733951,-37.7546031,796.4600056,869.2436325,29.02947067,52.78362685,0,0
o14,o,144.9997909,-37.82406645,145.3974915,-37.89840575,768.364039,846.192967,45.31109459,57.82892792,0,0
o15,o,145.0657182,-37.52733567,145.0895356,-37.71816502,733.9545756,790.1568959,29.45778767,36.20232024,0,0
o16,o,144.3921662,-37.93145898,145.0938119,-37.91084456,656.0590678,754.5545911,72.17846333,78.49552333,0,0
o17,o,145.109007,-37.76810767,145.2514541,-37.91796324,852.5072528,904.8028591,25.3995097,32.29560626,0,0
o18,o,145.0515834,-37.80558871,144.9074953,-37.73904832,628.902295,689.2067536,25.67367133,40.30445862,0,0
o19,o,145.0342638,-37.78162764,145.2646989,-37.8077318,602.9261147,654.5870068,26.76999036,31.6608921,0,0
o20,o,145.1992871,-38.00588633,145.0605517,-37.87627113,544.2770315,596.43071,25.1899645,32.1536785,0,0
o21,o,144.7286221,-37.84535457,145.1117368,-37.71379041,599.5808598,675.4307821,54.91033077,55.84992226,0,0
o22,o,144.6787039,-37.84906317,144.8968963,-37.76082665,881.8270936,937.8855564,29.16406759,36.05846279,0,0
o23,o,145.0439633,-37.66503782,145.1277801,-37.83540624,543.6454281,613.0908404,27.99630519,49.44541234,0,0
o24,o,144.9277443,-37.80757918,144.7183491,-37.83343408,720.7821287,775.3472025,27.7961618,34.56507376,0,0
o25,o,144.9837828,-37.8385899,144.5875807,-37.68513492,614.75629,678.3119325,41.22872256,43.55564249,0,0
o26,o,145.1213839,-38.12760628,145.015876,-37.86782719,541.8564303,607.2994773,42.53531924,45.44304698,0,0
o27,o,144.9235606,-37.75640873,144.7821088,-37.57266142,783.4339261,839.4764835,32.09672993,36.04255737,0,0
o28,o,145.1430107,-38.12886469,145.025415,-37.80624478,671.447138,746.7830426,54.0492907,55.33590451,0,0
o29,o,144.7882607,-37.78958406,145.007027,-37.8262661,784.6869764,842.9910214,27.91332099,38.30404505,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,144.995807,-37.831997,0,0,0,0,0,0,120.0,0.6281758010870212
c2,c,144.922908,-37.765517,0,0,0,0,0,0,22.0,0.34337265086334706
