Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.1604681,-38.12720003,144.956752,-37.76467056,635.6097909,721.1592375,60.2563268,65.5494466,0,0
o1,o,145.1056162,-37.54261097,145.1311811,-37.71039632,684.1218617,740.324182,29.45778767,36.20232024,0,0
o2,o,144.7255836,-37.84554378,144.9032938,-37.74048244,741.5151635,795.5121058,29.48698119,33.99694231,0,0
o3,o,144.9430517,-37.84854158,145.1239965,-38.1294367,544.1470682,617.7429816,51.63272293,53.59591335,0,0
o4,o,145.0315089,-37.80377414,145.0761642,-37.53307798,740.1443638,808.1965304,31.07555305,48.05216661,0,0
o5,o,145.1090464,-38.12646226,144.9193401,-37.82148707,833.7629829,906.8291181,53.90617599,53.06613514,0,0
o6,o,145.2840414,-37.86219118,145.0317685,-37.89652561,653.8729101,716.6478364,26.92771305,42.7749263,0,0
o7,o,145.0064592,-37.80803296,145.1683404,-37.97974238,826.9913483,886.463228,35.23044504,39.47187968,0,0
o8,o,144.8911011,-37.78699025,144.5773138,-37.69154163,741.3053779,798.1017605,32.73068174,36.79638261,0,0
o9,o,145.0150533,-37.87627493,145.1769797,-37.71021948,807.2475756,880.7385744,31.61142262,53.49099881,0,0
o10,o,145.500849,-38.07746455,145.0270768,-37.67537881,637.7702642,747.3409844,86.06676,89.57072019,0,0
o11,o,144.9635502,-37.82289419,144.7238677,-37.71378896,741.9886632,798.4173435,30.11108469,36.42868031,0,0
o12,o,144.9945722,-37.81340267,144.7176953,-37.56432227,720.4957122,787.584559,40.44871587,47.08884682,0,0
o13,o,144.7638959,-37.71685599,145.0606293,-37.75211179,542.8101025,601.9448889,28.5916561,39.13478638,0,0
o14,o,145.1776547,-38.00265516,144.9686649,-37.82475997,900.2830008,960.6042063,33.43938119,40.32120548,0,0
o15,o,144.986102,-37.82863822,144.7782315,-37.72213564,712.1956552,763.1930567,28.62375805,30.99740146,0,0
o16,o,144.9577906,-37.80730368,145.1727169,-37.83871103,724.3283001,783.1654472,27.51683738,38.83714709,0,0
o17,o,145.1259605,-37.91885071,144.6640901,-37.85352862,678.0146834,751.932648,45.53051925,53.91796465,0,0
o18,o,145.0629813,-37.96342241,145.3140918,-38.02694514,659.4971502,717.393847,26.91678807,37.89669674,0,0
o19,o,145.6785211,-37.82057464,144.9498093,-37.86506565,758.8385917,872.3904346,67.34731786,93.55184286,0,0
o20,o,144.9371669,-37.82244041,144.5199089,-37.88104666,737.8458157,805.7698108,41.99993031,47.92399507,0,0
o21,o,144.9650147,-37.75511573,144.8541372,-37.59253187,711.2334713,767.3782218,26.17978996,36.14475048,0,0
o22,o,145.0006996,-37.87184423,145.2504801,-37.86718951,668.1899215,735.9047775,30.3089651,47.71485599,0,0
o23,o,144.9665229,-37.75982096,144.8728274,-37.6095269,770.0300318,830.1478181,28.68720715,40.11778627,0,0
o24,o,144.99635,-37.87911512,145.2770191,-37.91709101,682.6833045,743.0530147,27.3969949,40.36971018,0,0
o25,o,144.9792035,-37.82375632,145.2542418,-37.80553873,708.9676377,771.4516517,32.67184126,42.48401398,0,0
o26,o,144.9430065,-37.81800353,145.1453618,-38.04858803,770.6106962,843.561807,37.32854444,52.95111079,0,0
o27,o,145.2255986,-37.93112265,145.0341051,-37.9572196,543.7465325,603.8738743,26.15831095,40.12734183,0,0
o28,o,144.6516467,-37.84319753,145.045227,-37.81299705,578.5583287,639.5561336,31.39993468,40.99780491,0,0
o29,o,144.7637257,-37.56064102,144.917264,-37.85666818,629.1629081,697.2530901,47.64818089,48.090182,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.027236,-37.863419,0,0,0,0,0,0,50.0,0.40
c2,c,144.679638,-37.875247,0,0,0,0,0,0,22.0,0.3484436373857982
