Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.7656335,-37.71595091,144.9258792,-37.76146857,638.2087783,679.0260858,15.4527849,20.81730755,0,0
o1,o,145.1184751,-37.88599893,144.9761205,-37.78317714,684.9289589,740.6155418,22.90471338,35.68658299,0,0
o2,o,145.2097238,-37.86450438,145.1296756,-37.83573017,767.3015057,810.7221254,15.79726577,23.42061969,0,0
o3,o,145.0618197,-37.80310738,145.0713285,-37.92919786,655.2421482,706.9076436,15.96660379,31.66549545,0,0
o4,o,145.1380861,-37.82227905,145.1100518,-37.81205289,778.581799,815.4012797,10.46771212,16.81948077,0,0
o5,o,145.151812,-38.01002982,145.0945372,-37.90966903,655.5329855,702.5745867,19.84189905,27.04160119,0,0
o6,o,145.2264379,-37.8357221,145.0835016,-37.80169508,882.837504,922.8315059,13.79407821,19.99400192,0,0
o7,o,145.0207214,-37.82264189,145.0703813,-37.97648382,740.6801348,793.9603704,20.491666,33.28023567,0,0
o8,o,144.9305165,-37.75089578,145.0311517,-37.71528469,730.8610406,775.5102149,14.7072709,24.64917434,0,0
o9,o,145.0146716,-37.96264781,145.0159597,-37.88568987,768.8948108,806.0446255,10.40477437,17.14981472,0,0
o10,o,144.9583703,-37.79993099,144.9010371,-37.85833347,743.7674059,783.2480816,12.31291307,19.4806757,0,0
o11,o,145.0362126,-37.66505787,145.1133056,-37.54043414,628.0287575,670.4065585,17.44923695,22.37780102,0,0
o12,o,144.8251483,-37.70384542,144.8943113,-37.74172786,626.3847155,662.3174336,11.22462786,15.93271804,0,0
o13,o,144.9198157,-37.79894796,144.9516649,-37.6827993,740.7656319,790.4938355,20.45283525,29.72820358,0,0
o14,o,145.0413356,-37.73727714,145.124216,-37.7065874,803.1616688,842.657912,12.61501884,19.49624312,0,0
o15,o,145.0722676,-37.95920783,145.1436817,-38.02021748,627.2487959,667.2157731,14.64261695,19.96697724,0,0
o16,o,145.1319394,-37.76357497,145.1212326,-37.87982416,751.5143858,796.8795671,15.08981821,25.3651813,0,0
o17,o,144.9266005,-37.75723063,144.8951576,-37.80554772,541.886316,583.583177,11.18954693,21.69686099,0,0
o18,o,145.1494645,-37.7016094,145.0892453,-37.72261505,753.7104119,788.9962746,13.75727637,15.28586263,0,0
o19,o,144.9199261,-37.66769245,144.9216767,-37.77113512,739.9779769,781.6054888,13.43255536,21.6275119,0,0
o20,o,144.936877,-37.81215478,145.0947578,-37.96315663,623.4675969,680.3691275,22.63695418,36.90153067,0,0
o21,o,145.1936805,-37.83253112,145.1084784,-37.8387321,683.8277295,721.2822442,10.0645094,17.45451462,0,0
o22,o,145.2094334,-37.88162249,145.1210875,-37.8719447,542.6820227,582.1867414,12.02100074,19.50471875,0,0
o23,o,145.1086896,-37.71658111,145.0949045,-37.71620399,755.5501223,790.835985,13.75727637,15.28586263,0,0
o24,o,145.2204839,-38.01105619,145.0728505,-37.90179153,863.9029694,906.1511002,16.46997603,22.2481308,0,0
o25,o,145.0645202,-37.83786163,145.0462678,-37.74656295,851.525409,898.5732705,12.85193391,27.04786149,0,0
o26,o,145.0615108,-37.52861174,145.0633969,-37.52362006,694.2615133,732.4175123,16.34039908,18.15599898,0,0
o27,o,144.926314,-37.75576681,144.9603605,-37.67937106,569.5819152,610.7129191,13.71538721,21.13100387,0,0
o28,o,145.1048908,-37.5419354,145.1147565,-37.52189362,639.9550145,678.1110135,16.34039908,18.15599898,0,0
o29,o,144.955676,-37.79425039,145.1385216,-37.83393085,808.0429311,856.916261,21.15030157,28.87332991,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,144.965184,-37.821726,0,0,0,0,0,0,11.0,0
c2,c,144.969502,-37.702614,0,0,0,0,0,0,25.0,0
