Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.9903041,-37.77534348,144.9863889,-37.76080292,780.8190956,806.4590966,5.076000888,5.640000987,0,0
o1,o,145.0009882,-37.71732164,144.9177996,-37.72830981,910.8175679,944.6325339,7.537958024,13.81496605,0,0
o2,o,145.0774542,-37.87905961,144.9696725,-37.87775183,565.2257747,595.5979242,5.906423113,10.37214953,0,0
o3,o,145.0071833,-37.91148717,144.999861,-37.88697804,724.6688683,755.4545277,6.366476823,10.78565945,0,0
o4,o,145.1424221,-37.87755124,145.1229742,-37.87592231,692.8308232,720.6147686,7.005550782,7.783945313,0,0
o5,o,144.9949164,-37.73883827,144.9491102,-37.72627205,707.4200115,734.1385685,6.046701332,6.718557036,0,0
o6,o,144.9132717,-37.75066922,144.8880565,-37.7710596,656.9799747,683.2363295,5.630719347,6.25635483,0,0
o7,o,145.1419148,-37.96334647,145.0725578,-37.97075047,854.8421528,884.214808,8.43538968,9.3726552,0,0
o8,o,145.0622256,-37.880272,145.0165399,-37.88250735,729.7279151,756.869224,6.427178,7.141308889,0,0
o9,o,144.8786416,-37.78869103,144.8750196,-37.8033178,636.8857595,663.6264147,6.066589641,6.740655157,0,0
o10,o,145.0241417,-37.82062973,145.0218231,-37.86752427,661.2047669,693.1578728,6.205573887,11.95310587,0,0
o11,o,145.0543394,-37.65933239,144.9914033,-37.67658417,849.9863713,878.4007763,7.572964463,8.414404959,0,0
o12,o,144.9988302,-37.74646101,144.9669238,-37.71784564,687.5963084,718.669664,6.262453333,11.07335556,0,0
o13,o,145.1108939,-37.78382105,145.1564683,-37.76414156,883.4285173,912.5695925,8.226967689,9.14107521,0,0
o14,o,144.9537029,-37.75410538,144.9099386,-37.75995817,830.219468,856.4758228,5.630719347,6.25635483,0,0
o15,o,145.1496133,-37.91578006,145.1131853,-37.96277694,541.8926479,577.5985117,9.86461,15.70586378,0,0
o16,o,144.9661471,-37.90337404,145.03338,-37.95847226,664.046425,694.5670516,7.113287551,10.52062654,0,0
o17,o,145.010986,-37.91835273,145.1153618,-37.96907982,685.5129369,718.1421489,8.231454667,12.629212,0,0
o18,o,145.017905,-37.81711173,145.0036697,-37.78782564,766.7735398,805.8515852,8.790267225,19.0780454,0,0
o19,o,144.9965524,-37.79010421,145.0355998,-37.82509343,646.9688193,678.4384579,5.237032547,11.46963861,0,0
o20,o,144.9729305,-37.79848317,145.0246709,-37.76688352,804.1590406,834.9304884,5.017332506,10.77144789,0,0
o21,o,145.0795225,-37.97917963,145.0818441,-37.96042285,892.5894545,921.9621097,8.43538968,9.3726552,0,0
o22,o,144.9772054,-37.73026004,144.9762384,-37.77470143,586.6244007,619.8875781,7.076356482,13.26317735,0,0
o23,o,145.0970239,-37.824912,145.1061664,-37.82880806,658.4465046,684.6700069,5.601152082,6.223502313,0,0
o24,o,144.8845642,-37.67729905,144.9284768,-37.66320937,669.081172,699.5939744,9.461522169,10.51280241,0,0
o25,o,145.0644323,-37.96190364,145.0799578,-37.96907982,655.6934064,685.0660616,8.43538968,9.3726552,0,0
o26,o,144.9370666,-37.70178243,144.9060259,-37.75946729,750.6098979,786.9406027,9.624426032,16.33070476,0,0
o27,o,145.1123147,-37.96737121,145.0628362,-37.98039464,740.3364872,769.7091424,8.43538968,9.3726552,0,0
o28,o,145.0067369,-37.83458825,145.0016606,-37.8342478,771.6789572,797.3418,5.096558435,5.662842706,0,0
o29,o,145.1262442,-37.96976327,145.0899696,-37.96547275,810.9385716,840.3112268,8.43538968,9.3726552,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,144.925718,-37.828073,0,0,0,0,0,0,25.0,0.40
c2,c,144.969502,-37.702614,0,0,0,0,0,0,25.0,0
