Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.9428204,-37.82399082,145.2677353,-37.798843,710.1102951,775.817241,34.46827839,45.70694584,0,0
o1,o,144.9962157,-37.8246465,145.2544227,-37.75453954,797.3463802,858.0688191,28.81282686,40.72243889,0,0
o2,o,144.9287775,-37.75180202,145.0555813,-37.96106832,761.5364334,831.0690798,32.4839419,49.53264647,0,0
o3,o,144.9480397,-37.82685761,144.7730186,-37.70343059,909.5765266,958.9440535,26.31467392,29.36752691,0,0
o4,o,145.5833728,-38.52084388,145.0660109,-37.96382456,716.5255268,852.75766,120.2464624,116.2321332,0,0
o5,o,145.0938644,-37.52316969,144.9290565,-37.66347308,655.8983262,708.1931218,25.8368184,32.29479568,0,0
o6,o,144.9008283,-37.81244566,144.6622377,-37.93597703,694.1107465,749.823403,28.82669067,35.7126565,0,0
o7,o,145.487261,-37.63650097,145.1336479,-37.7100192,665.6469863,740.2268486,43.49599638,54.57986234,0,0
o8,o,145.10535,-37.96759902,145.0439024,-38.25856777,758.03633,821.9562044,39.37533579,43.91987439,0,0
o9,o,144.9470244,-37.82141941,145.3238142,-37.8037949,713.0135645,778.7205104,34.46827839,45.70694584,0,0
o10,o,145.0938913,-37.89856924,144.8944327,-37.74976298,683.2467683,743.3441067,31.35372508,40.09733841,0,0
o11,o,145.1331336,-37.88482459,144.5736796,-37.88002388,769.8576982,857.3819402,60.1711137,67.52424198,0,0
o12,o,144.9697406,-37.78703199,145.1843093,-37.86420141,541.5241625,599.5691064,32.0864132,38.04494394,0,0
o13,o,144.9082636,-37.84453064,145.3312997,-37.77673916,805.2841842,889.1870682,49.66364444,63.902884,0,0
o14,o,145.0596814,-37.85514234,144.7762045,-37.85204194,767.0240954,822.0919092,27.01375943,35.06781385,0,0
o15,o,144.9086313,-37.80365796,145.1153645,-37.7013077,597.385088,662.921997,41.96595672,45.53690907,0,0
o16,o,145.1217461,-37.96585244,145.0853275,-37.71062259,797.4768906,878.2087799,35.5008742,60.73188928,0,0
o17,o,145.4753924,-38.06866845,145.079778,-37.75788711,656.4581424,749.5366665,62.95100833,73.07852404,0,0
o18,o,145.1055859,-37.82642503,145.3221428,-37.77522832,739.3954782,798.6615065,27.60739519,39.26602823,0,0
o19,o,145.0848186,-37.92768106,144.8747243,-37.75032938,833.0096821,895.3942645,25.83310953,42.38458239,0,0
o20,o,144.9607959,-37.81124722,145.0236543,-37.66108226,832.7898242,893.6688071,25.97385541,40.8789829,0,0
o21,o,145.1197148,-37.96934561,145.1060349,-37.75841557,780.811706,853.5953329,29.02947067,52.78362685,0,0
o22,o,145.1094768,-37.88895373,145.1069577,-37.66263587,909.6054098,980.8875825,30.16297656,51.28217273,0,0
o23,o,145.6366622,-38.51333457,145.0414096,-37.84509155,713.6940747,855.4128928,130.2310798,121.7188181,0,0
o24,o,145.1470748,-38.13488984,145.0171478,-37.7929392,669.4071516,744.7430562,54.0492907,55.33590451,0,0
o25,o,144.9516632,-37.80587751,145.2479421,-37.9840615,628.2764713,691.3909985,38.32720563,43.11452727,0,0
o26,o,144.9436902,-37.82512527,145.2182908,-37.97689338,570.6093754,630.081255,35.23044504,39.47187968,0,0
o27,o,144.9604609,-37.79999488,144.6659993,-37.95244447,757.8575942,823.0945718,33.1886595,45.2369776,0,0
o28,o,145.0599715,-37.87274967,145.3553657,-38.01652804,766.9900299,826.6993922,34.98772246,39.70936233,0,0
o29,o,145.0210978,-37.86396494,145.1570386,-38.02223221,540.6935146,592.353767,25.28727258,31.66025238,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,144.97077,-37.816185,0,0,0,0,0,0,3.0,0
c2,c,144.679638,-37.875247,0,0,0,0,0,0,22.0,0.3484436373857982
