Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.9812524,-37.65793868,145.128279,-37.71201794,712.6188593,755.9078593,18.38463241,23.289,0,0
o1,o,144.9424293,-37.71686526,145.0099436,-37.84494016,741.4067458,797.4543122,21.84104135,36.0475664,0,0
o2,o,145.0661415,-37.89724547,145.1539104,-37.81647686,741.0483682,788.1006138,14.52046167,27.05224562,0,0
o3,o,145.1258089,-37.97898978,145.0617905,-37.88368185,856.3908376,896.6524815,12.66832717,20.2616439,0,0
o4,o,144.7787038,-37.78894179,144.987469,-37.80387333,582.8865311,630.0135732,18.71251311,27.12704205,0,0
o5,o,145.0543938,-37.88584142,144.9537781,-37.84540094,569.7808284,608.3753022,11.02833308,18.59447384,0,0
o6,o,145.0784856,-37.52714802,145.089657,-37.52230646,694.9868217,733.1428207,16.34039908,18.15599898,0,0
o7,o,145.103236,-37.88830974,144.9245988,-37.80987467,675.111512,729.4131831,22.83894347,34.30167103,0,0
o8,o,144.7956081,-37.7006022,144.8751873,-37.74161464,867.7515462,903.6842642,11.22462786,15.93271804,0,0
o9,o,145.2627314,-37.8689354,145.1113776,-37.83960543,669.5993916,707.7763689,11.79782251,18.17697727,0,0
o10,o,145.0258888,-37.92293655,145.0557264,-37.95905596,777.7781689,814.3405504,11.23827161,16.56238148,0,0
o11,o,144.9698226,-37.70261199,144.8740283,-37.74199204,896.5258138,933.0796501,10.55785152,16.55383636,0,0
o12,o,144.8993467,-37.67176113,144.9782071,-37.67756353,684.7736467,722.665079,13.05656581,17.89143229,0,0
o13,o,144.9272078,-37.81516788,145.0657064,-37.88061299,710.4990692,755.928186,14.11849771,25.42911682,0,0
o14,o,144.9376018,-37.81166318,144.7723325,-37.78100797,752.7496242,799.1253176,18.5106638,26.37569345,0,0
o15,o,144.8582365,-37.74531317,145.0006981,-37.73116535,600.3457903,644.9337322,16.88898191,24.58794192,0,0
o16,o,145.0510648,-37.53754422,145.101844,-37.54017142,693.6307722,731.7867712,16.34039908,18.15599898,0,0
o17,o,144.970695,-37.8142452,145.0434633,-37.66961566,861.5113456,924.0302145,23.32125152,42.51886893,0,0
o18,o,145.248354,-37.87935018,145.1364716,-37.88304413,738.6340592,778.138778,12.02100074,19.50471875,0,0
o19,o,145.1402125,-37.76950526,145.2151679,-37.71583755,655.4021455,697.2551784,12.88251777,21.85303288,0,0
