Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.9609793,-37.81804134,144.7005521,-37.85080393,657.3143628,711.0746352,27.49891058,33.76027243,0,0
o1,o,145.1036109,-37.70198652,144.9570268,-37.81548248,690.4646901,754.0364961,25.71899816,43.57180592,0,0
o2,o,144.9683339,-37.81457493,145.1507929,-37.82580946,741.4193929,798.9866395,26.31842364,37.56724667,0,0
o3,o,145.0327325,-38.25443703,145.0991374,-37.77977939,598.4659089,678.6022101,66.09845154,60.13630117,0,0
o4,o,144.8109593,-37.85469195,144.9086138,-37.59016309,541.6546439,606.4720002,41.33390414,44.81735634,0,0
o5,o,145.0021495,-37.86298284,144.8332573,-37.71968438,810.8788991,870.4448167,33.30649288,39.56591768,0,0
o6,o,144.9505055,-37.67590515,145.0465672,-37.53341577,769.7591054,820.8335639,25.74403276,31.07445846,0,0
o7,o,144.9434866,-37.83942236,144.7150448,-37.93407986,742.2801301,795.5626669,27.79094556,33.28253685,0,0
o8,o,144.9241202,-37.81563374,145.1424593,-38.04421264,684.6223623,754.6988413,35.63296094,50.07647902,0,0
o9,o,144.9988457,-37.87780933,145.1805058,-38.13440762,742.0039108,809.8950899,40.02437994,47.89117906,0,0
o10,o,144.9570272,-37.66863428,145.073719,-37.71676967,754.0817213,803.9583426,26.26373325,29.87662137,0,0
o11,o,145.2805046,-37.60950709,144.9221789,-37.84048186,717.4586248,817.242566,77.1774302,79.78394118,0,0
o12,o,144.8853059,-37.79258395,145.1786572,-37.66771998,594.8822823,663.3031556,44.36584855,48.42087329,0,0
o13,o,144.8535577,-37.61065489,145.1000714,-37.82706807,741.3570705,821.8376389,45.89195164,60.48056839,0,0
o14,o,145.043052,-37.8147369,145.1968189,-38.02477912,685.4804639,744.5487318,33.43829619,39.06826786,0,0
o15,o,144.9580503,-37.75897641,144.7855828,-37.56511111,741.6329234,797.6754808,32.09672993,36.04255737,0,0
o16,o,144.7782315,-37.70377,144.9211759,-37.85753867,704.5120969,753.1462433,26.68738828,28.63414634,0,0
o17,o,145.0883747,-37.72265276,144.9172068,-37.81531912,627.0614666,690.0277229,29.81564317,42.96625637,0,0
o18,o,144.9848564,-37.8195204,145.204172,-37.74963189,897.5447656,963.8954073,32.46236587,46.35064164,0,0
o19,o,144.7312265,-37.85061472,144.9155903,-37.74930986,711.0810741,767.1395369,29.16406759,36.05846279,0,0
o20,o,145.2797783,-37.60225041,145.0789239,-37.66537687,665.2384487,733.4538983,47.15804622,48.21544958,0,0
o21,o,145.0293657,-37.86896315,145.2703504,-37.80526913,560.5691659,624.3872891,29.55761095,43.81812317,0,0
o22,o,145.0699483,-37.91559051,144.9694079,-38.38857034,584.3175103,672.0099016,72.85955555,67.69239126,0,0
o23,o,144.9572569,-37.83658443,145.3629855,-37.77817445,742.3024411,826.2053251,49.66364444,63.902884,0,0
o24,o,145.0079349,-37.6710847,145.0907545,-37.87228564,631.4461644,709.568235,42.04625994,58.12207055,0,0
o25,o,144.9521615,-38.4020485,145.0822441,-37.74207103,682.1707455,795.2626353,100.3629589,93.09188988,0,0
o26,o,145.1998678,-37.82562029,144.9204395,-37.84540094,820.4996612,882.3985349,27.17680233,41.89887367,0,0
o27,o,144.7639572,-37.72186182,145.0894778,-37.8310776,798.5803888,878.8398782,45.94173969,60.25948933,0,0
o28,o,145.2337064,-37.97832631,145.0709277,-37.88550044,911.2693416,969.3147228,28.52525734,38.0453812,0,0
o29,o,144.9010017,-38.40323888,144.9690472,-37.90750643,597.8555248,693.618598,75.92363844,75.7630732,0,0
o30,o,145.1338263,-37.76213962,144.930071,-37.67409685,851.754099,919.6957987,33.17698016,47.94169965,0,0
o31,o,144.727754,-37.84429497,145.0410454,-37.73935323,740.4781849,816.0597012,44.39522303,55.58151636,0,0
o32,o,144.9272078,-37.79936386,144.7344328,-37.72344622,693.302975,747.9254113,28.89599489,34.62243631,0,0
o33,o,144.8477623,-37.59023829,145.0991706,-37.80264013,607.056067,681.3606438,41.04246761,54.30457677,0,0
o34,o,145.5833728,-38.52084388,145.0660109,-37.96382456,716.5255268,852.75766,120.2464624,116.2321332,0,0
o35,o,144.9637796,-37.8297734,145.350631,-37.77205556,802.6910406,886.5939246,49.66364444,63.902884,0,0
o36,o,145.1050598,-37.96938358,145.3201957,-38.01401881,569.5384988,627.4351955,26.91678807,37.89669674,0,0
o37,o,144.7307228,-37.56991927,144.9431241,-37.75935401,734.4821269,790.6697984,31.95752925,36.18767143,0,0
o38,o,145.1217461,-37.96585244,145.0853275,-37.71062259,797.4768906,878.2087799,35.5008742,60.73188928,0,0
o39,o,144.9934335,-37.66430452,144.9109332,-37.81505756,687.7470866,746.2330862,30.07457248,38.48599959,0,0
o40,o,145.2692221,-37.86559913,144.9689692,-37.72661168,562.0329048,641.1264041,41.11689792,59.09349931,0,0
