Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.1333908,-37.77543554,145.1225052,-37.76772995,684.2014205,713.3424957,8.226967689,9.14107521,0,0
o1,o,144.9726723,-37.92308819,145.0259836,-37.96667152,669.1682152,699.6888417,7.113287551,10.52062654,0,0
o2,o,145.05947,-37.89622251,145.038295,-37.87894595,698.0692282,725.2105371,6.427178,7.141308889,0,0
o3,o,145.0084784,-37.85809583,145.0232736,-37.87373416,718.6344278,745.2034397,5.912110744,6.569011938,0,0
o4,o,144.8912308,-37.66283265,144.9355781,-37.67699767,642.8129271,673.3257295,9.461522169,10.51280241,0,0
o5,o,144.9428244,-37.66731572,144.8939844,-37.67334339,604.3825169,634.8953193,9.461522169,10.51280241,0,0
o6,o,144.9663421,-37.80333377,144.9305165,-37.76475368,760.2917372,795.7702487,8.37592418,15.47851142,0,0
o7,o,144.97387,-37.72086744,144.9934335,-37.6661879,701.6174052,738.0031615,9.379378367,16.38575631,0,0
o8,o,145.1611631,-37.91262431,145.1297955,-37.88884008,639.816944,673.8731284,8.202626811,14.05618433,0,0
o9,o,144.9979428,-37.72494133,144.9933023,-37.71928314,657.0144342,685.2782372,7.437422687,8.263802986,0,0
o10,o,145.1146944,-37.79398343,145.0395415,-37.80449244,684.608919,710.9032365,5.6648858,6.294317555,0,0
o11,o,144.9079305,-37.81467637,144.9534423,-37.81463856,741.7378637,771.709728,8.974677865,9.971864294,0,0
o12,o,145.0913643,-37.83686494,145.0373909,-37.84437123,571.6888598,605.1625802,7.317352283,13.47372041,0,0
o13,o,144.9231055,-37.80580188,145.0558731,-37.7963412,675.204992,713.5118658,8.58641157,18.30687383,0,0
o14,o,145.1097327,-37.76198852,145.113071,-37.76927862,908.4469232,937.5879984,8.226967689,9.14107521,0,0
o15,o,145.0743315,-37.85991336,145.0382195,-37.8513361,853.3665803,884.5917644,6.35583533,11.22518416,0,0
o16,o,144.95008,-37.75572905,144.9408054,-37.75255722,546.7930261,573.0493809,5.630719347,6.25635483,0,0
o17,o,145.0628217,-37.68263065,145.039838,-37.66151711,655.0306189,686.4845842,6.966010821,11.45396537,0,0
