Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.1608134,-38.00615242,145.0523633,-37.87720314,784.1583462,837.3621848,24.32679515,33.20383854,0,0
o1,o,144.9809813,-37.80465707,145.0191153,-37.71773657,734.021408,782.8131289,15.1574822,28.79172095,0,0
o2,o,145.0142804,-37.85745212,145.066301,-37.95782695,625.3583647,667.4035264,12.87804966,22.04516162,0,0
o3,o,145.0992168,-37.74052339,145.0385329,-37.66637624,726.3204126,772.9339611,16.18262992,26.61354849,0,0
o4,o,144.9770293,-37.82311336,145.1078755,-37.80657157,768.3092207,815.8581992,15.1964501,27.54897851,0,0
o5,o,144.989001,-37.84944972,145.0794017,-37.83595006,737.1893191,776.7621305,10.43526,19.57281136,0,0
o6,o,145.2998011,-37.97156562,145.1682177,-38.01288084,851.5885076,889.7599115,11.97743386,18.17140384,0,0
o7,o,145.0392819,-37.82056163,145.0991706,-37.79254694,840.5464,879.6587455,10.04836987,19.11234551,0,0
o8,o,145.204804,-38.02409488,145.1101383,-37.97352222,712.5818027,752.7200426,14.598246,20.13823991,0,0
o9,o,145.0297543,-37.95088036,145.0458368,-37.8906531,739.6177439,776.7675586,10.40477437,17.14981472,0,0
o10,o,144.9279769,-37.84135215,144.7597347,-37.77756998,742.0762326,786.6599702,20.06780703,24.58373766,0,0
o11,o,144.9668843,-37.82516308,145.0639658,-37.73739038,796.9409038,844.0322655,13.12291273,27.09136166,0,0
o12,o,145.097959,-37.66316311,145.2174911,-37.7088998,618.2831003,655.0207736,11.16762434,16.73767328,0,0
o13,o,145.0963582,-37.90304254,145.1969458,-37.99231593,769.6148788,810.9427339,15.1341793,21.32785512,0,0
o14,o,145.1915923,-38.00314934,145.1594028,-37.87751336,628.1993813,673.4084763,18.99447485,25.20909494,0,0
o15,o,145.0566613,-37.80785684,145.1689936,-37.69800301,805.5492725,854.2861089,17.12580891,28.73683639,0,0
o16,o,145.0924149,-37.68240461,145.1101138,-37.53814473,560.1768742,603.2188654,17.40526104,23.04199111,0,0
o17,o,145.1846235,-38.02253632,145.119497,-38.14366062,711.7044511,755.7688012,21.16486888,24.06435017,0,0
o18,o,144.5641547,-37.69112708,144.797925,-37.71003016,656.2012396,705.1902411,23.19582038,28.9890015,0,0
o19,o,145.1084608,-37.88884008,145.0928265,-38.05718664,725.7919392,778.9829812,22.8369379,33.19104207,0,0
o20,o,144.848197,-37.59418625,144.8600775,-37.60670693,660.440347,696.6609253,14.59852053,16.22057837,0,0
o21,o,145.160731,-37.81500166,144.9640858,-37.78960189,586.6149614,632.1036007,16.36024673,25.48863935,0,0
o22,o,144.9199324,-37.75828808,145.0349318,-37.82873138,815.5148861,857.6284583,10.34592963,22.11357222,0,0
o23,o,145.1841904,-37.76591687,145.2140063,-37.70969161,797.7795464,839.6325793,12.88251777,21.85303288,0,0
o24,o,144.8653128,-37.79511623,144.8475155,-37.74678503,710.8427625,750.2000122,13.18596451,19.35724969,0,0
o25,o,145.0130591,-37.89440393,144.9891701,-37.79787849,628.7267552,678.5159692,14.56318685,29.78921404,0,0
o26,o,145.1960928,-37.84075409,145.2488819,-37.87627737,713.2895989,751.7516025,12.37448333,18.46200364,0,0
o27,o,145.3660931,-37.90374875,145.2453534,-37.93021249,617.4932992,662.4534394,17.24209524,24.96014021,0,0
o28,o,144.9789308,-37.75643754,145.0713922,-37.7958498,798.6704009,840.1581736,10.30744444,21.48777273,0,0
o29,o,145.2185102,-37.91239688,145.2757118,-37.91989734,543.6948777,579.7461079,10.00934863,16.05123027,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.280091,-37.796959,0,0,0,0,0,0,7.0,0
c2,c,144.994195,-37.648097,0,0,0,0,0,0,350.0,0.60
