Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.8481722,-37.70690008,144.9196479,-37.7539921,570.9778651,611.7951726,15.4527849,20.81730755,0,0
o1,o,144.8968962,-37.79866898,145.0558045,-37.73048636,739.0186708,794.9092123,23.48890322,35.89054148,0,0
o2,o,145.1538558,-37.78348109,145.0450733,-37.73067497,557.4056182,607.7344566,16.67280071,30.32883841,0,0
o3,o,145.1086896,-37.71658111,145.0949045,-37.71620399,755.5501223,790.835985,13.75727637,15.28586263,0,0
o4,o,145.1748746,-37.98403486,144.9878977,-37.90663446,910.11046,962.8637174,23.37236093,32.75325732,0,0
o5,o,145.1124624,-37.70749249,145.1285692,-37.71616628,625.3651625,660.6510251,13.75727637,15.28586263,0,0
o6,o,145.1366413,-37.8171199,145.0051584,-37.83763593,787.8960611,834.9577514,14.47654536,27.06169034,0,0
o7,o,145.0603,-37.73142939,145.0634164,-37.71284761,684.0518396,725.9459756,15.16817714,21.89413607,0,0
o8,o,144.8423593,-37.85235358,144.9102084,-37.81131331,851.4958432,889.65522,11.59157099,18.15937682,0,0
o9,o,144.9098147,-37.8073793,144.8814778,-37.83827435,738.6991674,778.1798431,12.31291307,19.4806757,0,0
o10,o,145.0863432,-37.72042775,145.1182666,-37.70183567,825.6958415,860.9817042,13.75727637,15.28586263,0,0
o11,o,145.1243611,-37.70960437,145.1329224,-37.71612857,727.6878693,762.9737319,13.75727637,15.28586263,0,0
o12,o,145.0538793,-37.87146225,145.1809079,-37.90860636,640.8528973,684.2201736,15.1523307,23.36727625,0,0
o13,o,144.9580416,-37.82141941,145.0758978,-37.91312641,677.7361043,728.0985165,20.27551162,30.36241221,0,0
o14,o,145.1372756,-37.72299217,145.0745896,-37.71416754,731.7261837,767.0120463,13.75727637,15.28586263,0,0
o15,o,144.8866936,-37.85364039,144.7601691,-37.77851449,752.7833595,791.0829684,14.71004613,18.29960889,0,0
o16,o,144.9783364,-37.80576407,145.0547894,-37.71852872,743.8247742,792.4337769,13.52089924,28.6090027,0,0
o17,o,144.9335428,-37.80546155,144.984071,-37.96705112,683.5170208,735.7176919,19.24989116,32.20067109,0,0
o18,o,145.1962933,-37.83067742,145.1140615,-37.91995008,727.2903613,768.3448996,12.39336667,21.05453838,0,0
o19,o,144.9427618,-37.84157919,144.7881159,-37.78482376,572.2556593,616.8393969,20.06780703,24.58373766,0,0
o20,o,144.9757634,-37.8008384,144.8878975,-37.67048025,741.0416696,790.7698732,20.45283525,29.72820358,0,0
o21,o,144.912902,-37.83473032,144.9898429,-37.73019663,654.0839125,698.9725476,15.13518177,24.88863511,0,0
o22,o,144.9512283,-37.81741104,144.9458679,-37.67145975,769.8173023,822.3505222,20.75861335,32.53321989,0,0
o23,o,145.0927304,-37.91312641,145.1084265,-37.78079924,712.1810279,764.3172279,18.92410159,32.1362,0,0
o24,o,145.135203,-38.05128937,145.1371266,-37.96953545,541.6386937,580.447626,12.72868641,18.80893231,0,0
o25,o,145.1561781,-37.7646326,145.0343443,-37.85474116,725.8185761,769.6623082,13.77590914,23.84373208,0,0
o26,o,145.1168186,-37.89803851,145.0087675,-37.82240765,909.5978673,953.5508287,13.92926543,23.95296132,0,0
o27,o,145.0911899,-37.87929381,144.9521378,-37.81909998,848.984728,903.286399,22.83894347,34.30167103,0,0
o28,o,145.1297266,-37.98028073,144.9625747,-37.82373875,683.6155207,737.4495137,20.487999,33.833993,0,0
o29,o,145.0301365,-37.72060339,145.0820745,-37.85678488,625.3488225,683.2868356,19.25857982,37.93801309,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.128361,-37.787013,0,0,0,0,0,0,22.0,0.33198440648947086
c2,c,145.212629,-37.984546,0,0,0,0,0,0,250.0,0.6455491817487847
