Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.0898021,-37.53972105,145.0394663,-37.67223317,795.7984145,839.2703376,17.44105278,23.47192312,0,0
o1,o,145.1324079,-37.87671784,145.2602625,-37.87828976,770.611146,809.8542063,12.02796056,19.24306027,0,0
o2,o,144.9770317,-37.82013371,145.0314711,-37.75230052,770.3126297,817.4039914,13.12291273,27.09136166,0,0
o3,o,145.1951358,-37.90022931,145.2223713,-38.02257433,647.1573177,689.0946777,15.26759399,21.93736004,0,0
o4,o,144.983845,-37.81733541,145.1062206,-37.95989128,894.9262585,951.8277891,22.63695418,36.90153067,0,0
o5,o,145.0182088,-37.84301003,145.1951358,-37.91319289,718.5708736,769.2191021,20.38437277,30.64822851,0,0
o6,o,144.8754543,-37.80025639,144.9404002,-37.71754398,616.4983897,663.7560146,17.94760609,27.25762497,0,0
o7,o,145.1718977,-37.7125195,145.0809385,-37.75528255,737.4199108,782.7144747,15.65003651,25.29456389,0,0
o8,o,145.2204014,-37.81994493,145.3860958,-37.77723018,729.2805983,773.2922389,16.75629502,24.01164062,0,0
o9,o,145.2341071,-38.09562381,145.1764719,-37.99406332,811.0618564,855.5798882,17.15474276,24.51803174,0,0
o10,o,144.9671742,-37.81691945,145.0970031,-37.92123465,729.5057517,778.6060055,16.16875303,29.10025379,0,0
o11,o,144.9415158,-37.80928085,144.9857841,-37.72555506,795.8170743,838.1514367,10.6589495,22.33436242,0,0
o12,o,144.999356,-37.81457493,145.1756813,-37.82367877,683.6792078,737.72212,21.1679551,34.04291212,0,0
o13,o,145.0592849,-37.71139939,144.9507937,-37.82579863,728.1370479,780.3741806,16.66173949,32.23713264,0,0
o14,o,145.0806255,-37.83368758,144.9849389,-37.7575549,646.0087428,694.0476069,16.80400174,28.03886417,0,0
o15,o,144.8676536,-37.73282121,144.8750196,-37.80191938,629.1433303,668.5339669,13.25243566,19.39063657,0,0
o16,o,144.9244981,-37.83465464,144.9788485,-37.75959436,840.2103014,886.3741047,12.35965462,26.16380333,0,0
o17,o,144.9415597,-37.7176194,144.7751906,-37.70659838,628.1506432,671.2539673,17.43436476,23.10332411,0,0
o18,o,145.0991374,-37.77554886,145.0155594,-37.79436377,825.8837258,870.0848881,17.00918305,24.20116231,0,0
o19,o,144.9814109,-37.71358723,145.0340073,-37.85620257,682.6755528,745.0186111,21.27994051,42.34305836,0,0
o20,o,145.1311962,-37.65084828,145.1361147,-37.71661882,583.054389,621.9396729,13.35895169,18.88528382,0,0
o21,o,144.7607483,-37.78123465,144.9691142,-37.73861185,655.3204996,702.8060183,20.56596036,27.48551862,0,0
o22,o,145.0683297,-37.52857421,145.1262181,-37.52504626,665.3052684,703.4612674,16.34039908,18.15599898,0,0
o23,o,145.1085445,-37.70998149,145.0689305,-37.70243906,715.9540066,751.2398692,13.75727637,15.28586263,0,0
o24,o,145.0644323,-37.9677509,145.044125,-37.78957501,682.4180342,743.3293733,23.14881394,40.91133909,0,0
o25,o,144.8005689,-37.78138577,144.9245082,-37.83933407,767.8351527,806.0993285,14.72141814,18.26417583,0,0
o26,o,145.1040203,-37.53912054,145.0458418,-37.54032155,658.7306659,696.8866649,16.34039908,18.15599898,0,0
o27,o,145.1401777,-37.7075302,145.0837313,-37.72069173,541.4091206,576.6949832,13.75727637,15.28586263,0,0
o28,o,145.0645202,-37.83786163,145.0462678,-37.74656295,851.525409,898.5732705,12.85193391,27.04786149,0,0
o29,o,144.9887729,-37.84142051,145.0636407,-37.9294633,741.3388266,780.8843456,11.36430659,19.54551899,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,144.96402,-37.818268,0,0,0,0,0,0,3.0,0.20664069201307556
c2,c,145.126058,-37.78342,0,0,0,0,0,0,6.6,0
