Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.8948675,-37.76535784,144.9773568,-37.87744887,795.1297529,844.0662227,16.36748976,28.93646976,0,0
o1,o,145.1010872,-37.83096412,145.0220264,-37.81795185,797.4623409,841.1059986,12.49896892,23.64365766,0,0
o2,o,145.0243325,-37.87915299,144.9801308,-37.73038531,741.0249409,793.8267992,18.54945778,32.80185833,0,0
o3,o,145.0105236,-37.83839284,145.0591947,-37.96872134,782.5493663,825.695854,14.33440181,23.14648772,0,0
o4,o,144.9240632,-37.83900613,145.0318288,-37.81941924,797.9715229,837.5443343,10.43526,19.57281136,0,0
o5,o,144.9052991,-37.79511623,145.006511,-37.82343617,812.1633325,857.9137631,14.2725169,25.7504306,0,0
o6,o,145.0054445,-37.82183538,145.0089641,-37.71656721,683.8833454,732.4923481,13.52089924,28.6090027,0,0
o7,o,145.0716543,-37.73595598,145.0370002,-37.67592503,619.4448957,663.0170273,12.92900476,23.57213155,0,0
o8,o,144.8569099,-37.78604536,145.0143284,-37.86298284,837.8730922,885.2329209,16.05608733,27.35982865,0,0
o9,o,144.9887729,-37.84142051,145.0636407,-37.9294633,741.3388266,780.8843456,11.36430659,19.54551899,0,0
o10,o,145.2334634,-37.70501617,145.0276994,-37.74946948,881.6606949,926.9552588,15.65003651,25.29456389,0,0
o11,o,144.9998297,-37.86767862,145.0014742,-37.95680204,656.9783707,695.8459526,12.33714271,18.86758195,0,0
o12,o,144.9865993,-37.80349518,145.0324118,-37.85794437,712.4775044,753.7371775,12.1811191,21.25967319,0,0
o13,o,144.9818703,-37.74634781,144.9776091,-37.83135828,807.6709268,850.3892553,12.43528949,22.71832852,0,0
o14,o,144.8909791,-37.72950008,145.0083005,-37.80163319,571.4750303,625.8982589,20.60044835,34.42322866,0,0
o15,o,145.1492631,-37.83041261,145.0323563,-37.77424822,571.9131256,624.298484,21.23322785,32.38535839,0,0
o16,o,145.0273441,-37.83668978,144.8625601,-37.78430678,848.5226086,894.7119095,15.49579441,26.18930095,0,0
o17,o,144.9583703,-37.81728517,145.0240458,-37.7227535,716.9274471,765.719168,15.1574822,28.79172095,0,0
o18,o,144.9902233,-37.81117159,145.0345175,-37.73995719,623.8649943,670.9563559,13.12291273,27.09136166,0,0
o19,o,145.0998979,-37.88603681,144.9996482,-37.83528949,740.1607418,784.5079773,14.36656153,24.34723547,0,0
o20,o,144.8206964,-37.77783444,144.9801116,-37.81841943,825.0667209,870.0399185,17.45862106,24.97319759,0,0
o21,o,145.0006633,-37.83922545,145.1363511,-37.81965423,806.4024729,853.1654048,14.43101508,26.76293191,0,0
o22,o,145.0367633,-37.86014055,145.1255756,-37.79991837,685.668376,726.697399,10.65950894,21.02902293,0,0
o23,o,145.0182088,-37.84528077,145.1470013,-37.91650034,580.8461615,623.7292517,14.08048114,22.88309018,0,0
o24,o,144.9279769,-37.83412489,145.0316837,-37.8227481,768.3868382,807.9596496,10.43526,19.57281136,0,0
o25,o,144.9689138,-37.8071254,144.9747504,-37.71837354,656.8172194,703.7571977,15.16261374,26.93997838,0,0
o26,o,144.88388,-37.73689713,144.9754751,-37.7015939,626.371685,662.6007446,10.76406465,16.2290596,0,0
o27,o,144.8386779,-37.74104854,144.9839899,-37.82538997,570.5894395,614.437589,15.27148871,23.84814945,0,0
o28,o,144.9486592,-37.81267251,144.9756102,-37.71000371,815.5097331,864.3014541,15.1574822,28.79172095,0,0
o29,o,144.9893679,-37.76810728,145.0027144,-37.6672426,627.3615164,675.6342234,16.75542929,28.27270707,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.115952,-38.054795,0,0,0,0,0,0,50.0,0.40
c2,c,145.223814,-37.97134,0,0,0,0,0,0,350.0,0.60
