Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.1147841,-37.72261505,145.0575829,-37.73856054,740.1314877,779.955791,12.61157319,19.82430326,0,0
o1,o,145.1880194,-37.82485152,145.0350196,-37.81692259,560.4611112,602.3625068,12.42457407,21.90139562,0,0
o2,o,145.0141962,-37.82979042,145.0229122,-37.75577327,725.877086,771.7928293,12.50559709,25.91574334,0,0
o3,o,145.0958568,-37.8462257,145.1237158,-37.82212772,654.7666215,692.043913,10.0712325,17.27729154,0,0
o4,o,145.1624104,-38.01170242,145.16604,-38.0038716,716.1269823,748.6552059,11.2754013,12.52822367,0,0
o5,o,144.9682226,-37.86177103,144.90605,-37.69635261,741.6542564,797.6494048,23.321095,35.99514833,0,0
o6,o,144.9262976,-37.82004989,145.0774911,-37.98058449,905.3740664,961.305299,22.81860396,35.93123261,0,0
o7,o,145.1421505,-37.82579728,145.1756813,-37.91349613,740.191492,778.7624682,11.4062332,18.57097628,0,0
o8,o,145.1964368,-37.71591296,145.0233208,-37.718491,798.8227445,849.1045999,19.08510979,30.28185538,0,0
o9,o,145.0484603,-37.66620565,145.0639968,-37.71944723,626.0697497,666.3756782,13.48006108,20.30592857,0,0
o10,o,145.0379675,-37.71773657,145.0760192,-37.52650998,706.3916832,758.7460785,23.13148795,32.35439525,0,0
o11,o,144.7225451,-37.84603574,144.6815977,-37.85137158,768.9642562,801.1495227,10.96673987,12.18526652,0,0
o12,o,144.9764868,-37.86101364,144.9578076,-37.73215892,586.4078289,639.2096873,18.54945778,32.80185833,0,0
o13,o,144.9565919,-37.82028497,145.046852,-37.87974158,796.549503,839.0987499,12.33922796,22.54924688,0,0
o14,o,144.7041847,-37.71978702,144.8144327,-37.72311615,641.3471353,679.5026425,13.04483312,18.15550727,0,0
o15,o,145.0581286,-37.93090427,145.0064592,-37.81283544,795.0046362,844.6487185,16.06280803,29.64408227,0,0
o16,o,145.1420847,-38.01333701,145.2542575,-37.86177466,655.914785,709.7164703,24.12565655,33.80168527,0,0
o17,o,144.9828655,-37.8026154,145.0134596,-37.71845327,614.3995555,663.1912764,15.1574822,28.79172095,0,0
o18,o,145.3206537,-37.87196063,145.2202241,-37.91564992,739.288621,776.2530059,10.51012269,16.96438484,0,0
o19,o,145.0561617,-37.97697741,145.1238833,-38.04162545,650.2479747,688.7757162,12.70126948,18.52774154,0,0
o20,o,144.9221348,-37.8021617,145.086781,-37.91642452,556.4936539,609.7833347,22.16510248,33.28968081,0,0
o21,o,145.2170965,-38.13562795,145.1803606,-38.13467457,768.1408668,799.3086499,10.05100484,11.16778316,0,0
o22,o,144.9244101,-37.80897833,144.8520859,-37.86453481,697.1996015,740.6723927,17.39673704,23.47279128,0,0
o23,o,145.3348741,-38.0086962,145.1780692,-37.99227795,880.9213106,923.6619051,15.43964546,22.74059454,0,0
o24,o,144.9176854,-37.83124912,144.7960437,-37.85624409,738.6099602,779.1354275,16.15000395,20.52546735,0,0
o25,o,145.1213139,-37.71590229,145.1078285,-37.65593239,863.5568116,902.2300943,13.36902295,18.67328261,0,0
o26,o,144.9776262,-37.77033548,145.0184013,-37.83198415,886.3325598,928.4461321,10.34592963,22.11357222,0,0
o27,o,145.1161586,-38.14282167,145.1025499,-38.04786514,662.1085839,699.0969516,14.50689237,16.98836762,0,0
o28,o,145.2636674,-37.7936643,145.3262125,-37.76782521,622.1030799,659.8380756,13.12027097,17.7349957,0,0
o29,o,144.9156561,-37.84252517,144.7986503,-37.86279338,741.8465793,782.3720466,16.15000395,20.52546735,0,0
o30,o,145.0334694,-37.91911113,145.1158287,-37.76618128,769.2317783,830.9755632,23.64698532,41.74378492,0,0
o31,o,145.1954616,-38.12986951,145.2154993,-38.13944149,739.7431836,770.9109668,10.05100484,11.16778316,0,0
o32,o,144.5196198,-37.88009964,144.7293456,-37.8436138,618.8671379,660.2173731,17.07958117,21.35023523,0,0
o33,o,145.1971633,-37.8116642,145.1780945,-37.76278175,546.1235068,584.8353943,13.33532704,18.71188752,0,0
o34,o,145.1611941,-38.13501779,145.1447525,-38.12261075,753.7695829,787.9924839,10.35100912,14.22290105,0,0
o35,o,145.1328606,-37.82685654,145.0428554,-37.86794079,905.6194368,949.8351223,13.59029063,24.2156855,0,0
o36,o,144.7070632,-37.83623445,144.73195,-37.85182569,869.0727807,901.2580472,10.96673987,12.18526652,0,0
o37,o,144.999356,-37.81763793,145.07539,-37.92184137,739.1107865,788.2110403,16.16875303,29.10025379,0,0
o38,o,145.2335611,-37.98588461,145.3549297,-38.02040594,636.3936355,671.5947236,10.25153672,15.20108807,0,0
o39,o,144.9639408,-37.7875233,145.0486054,-37.67584968,586.5669294,639.6798234,17.91260753,33.11289401,0,0
o40,o,144.9727855,-37.78306376,145.1036368,-37.77245151,755.9886334,798.2921728,17.04639913,22.30353942,0,0
o41,o,145.0411957,-37.8864855,145.1772236,-37.77131834,795.5333697,852.443134,20.90148458,36.9097643,0,0
o42,o,145.208724,-38.01018187,145.1604548,-38.05661593,754.974207,793.7846527,13.08712509,18.81044579,0,0
o43,o,145.3122592,-37.77326423,145.4268724,-37.77067424,713.9704639,756.8412417,18.21210371,22.87077778,0,0
o44,o,145.3502791,-38.02443591,145.2564798,-38.08172016,699.1463408,736.8876141,13.12876304,17.74127325,0,0
o45,o,145.1586771,-37.88486247,145.2465154,-37.916598,656.024793,699.1619116,15.67230729,23.13711863,0,0
o46,o,144.929686,-37.73842316,145.1006836,-37.66744883,626.230773,671.2731714,16.25087778,25.04239841,0,0
o47,o,145.1786572,-37.65284426,145.0469931,-37.73806983,613.888688,662.0860144,16.96805278,28.1973264,0,0
o48,o,144.6862278,-37.84667907,144.7147318,-37.85034982,909.1036657,941.2889322,10.96673987,12.18526652,0,0
o49,o,145.1046844,-38.24051491,145.1454782,-38.1316866,599.3458836,637.1496629,16.25271644,17.80377928,0,0
o50,o,145.0305342,-37.84690814,145.0463792,-37.92635386,768.1778311,807.7233501,11.36430659,19.54551899,0,0
o51,o,145.1572431,-37.90678691,145.214241,-38.01573187,552.4145727,594.3519328,15.26759399,21.93736004,0,0
o52,o,145.0503394,-37.53623062,145.0731175,-37.54257343,663.1767862,701.3327852,16.34039908,18.15599898,0,0
o53,o,144.7222557,-37.84925238,144.719796,-37.83960246,674.9802327,707.1654992,10.96673987,12.18526652,0,0
o54,o,144.8312669,-37.78879067,144.8790718,-37.75678633,814.3504282,855.2486722,14.32048005,20.89824402,0,0
o55,o,145.1137683,-37.71741078,145.1076467,-37.67038724,652.4645973,693.6165186,13.53162733,21.15192133,0,0
o56,o,144.7293673,-37.72495516,144.6936195,-37.73216039,730.5289952,764.5263431,12.59761308,13.99734787,0,0
o57,o,145.064085,-37.85678488,144.9788754,-37.78620055,776.3484712,821.3630182,12.69465962,25.01454691,0,0
o58,o,144.6695884,-37.83271507,144.6697331,-37.83680209,597.4492983,629.6345649,10.96673987,12.18526652,0,0
o59,o,145.2175812,-37.83591128,145.0799608,-37.91077603,563.0402438,608.5420816,15.76305722,25.50183778,0,0
o60,o,144.9696386,-37.81839422,145.0188252,-37.72584665,614.746032,663.3550347,13.52089924,28.6090027,0,0
o61,o,145.445053,-37.77173186,145.3186545,-37.77549272,661.5409346,704.5911465,18.21441778,23.05021185,0,0
o62,o,145.0939496,-38.23913799,145.1444622,-38.13752107,711.3132201,749.1169994,16.25271644,17.80377928,0,0
o63,o,145.0757325,-37.67795932,145.1138577,-37.8262359,713.0424571,778.0784146,24.19936486,45.03595753,0,0
o64,o,145.2030618,-38.01364112,145.1851523,-38.13650507,628.20311,670.6955319,18.38460448,22.49242185,0,0
o65,o,144.9047417,-37.81584844,145.1006214,-37.7985953,795.7335333,841.7180228,14.82538511,25.98448954,0,0
o66,o,145.2221398,-37.8965146,145.1850591,-38.01200653,694.9013376,736.8386977,15.26759399,21.93736004,0,0
o67,o,145.3047118,-38.09470959,145.1811184,-37.98509848,656.7526655,701.2706973,17.15474276,24.51803174,0,0
o68,o,145.0151856,-37.66061309,145.0542566,-37.52452082,682.6586727,725.0364737,17.44923695,22.37780102,0,0
o69,o,144.6509528,-37.94174443,144.8251509,-37.85151194,726.9235325,768.8351799,15.50609543,21.91164739,0,0
o70,o,145.084831,-37.83854287,145.0251291,-37.798332,711.3881001,756.4026471,12.69465962,25.01454691,0,0
o71,o,144.7192364,-37.71774994,144.6862384,-37.72197499,693.2622955,727.2596434,12.59761308,13.99734787,0,0
o72,o,144.5590805,-37.88150122,144.6923048,-37.83347192,740.752327,782.1025622,17.07958117,21.35023523,0,0
o73,o,145.1037138,-37.74920525,145.2336086,-37.71191621,675.1070711,719.8758394,15.65133571,24.76876825,0,0
o74,o,144.9647021,-37.84864905,145.2134288,-37.9081894,718.681215,769.3294435,20.38437277,30.64822851,0,0
o75,o,145.0488288,-37.657223,144.906593,-37.679032,657.1181372,696.0005425,13.20102888,18.8824053,0,0
o76,o,145.1010872,-37.83096412,145.0220264,-37.81795185,797.4623409,841.1059986,12.49896892,23.64365766,0,0
o77,o,145.0324193,-37.85076841,145.0515083,-37.96951849,882.552478,925.6989657,14.33440181,23.14648772,0,0
o78,o,144.9302112,-37.81770501,145.1050194,-37.75566002,744.8482732,795.7511761,14.92985608,30.90290293,0,0
o79,o,145.2102347,-37.80198445,145.3295162,-37.86881775,781.9017171,818.928703,11.07338685,17.02698599,0,0
o80,o,144.8062162,-37.78149911,144.693607,-37.84331106,685.3982368,729.293749,18.81778431,23.89551216,0,0
o81,o,145.0236746,-37.80405238,145.1034916,-37.78110142,646.679053,685.3997937,12.84037662,18.72074062,0,0
o82,o,144.9447085,-37.67168578,145.058905,-37.67814768,740.7998637,782.9308265,16.68596801,22.1309628,0,0
o83,o,145.0166613,-37.8292609,145.1077008,-37.78023266,626.4239804,674.1527467,18.57102301,27.72876627,0,0
o84,o,144.6687202,-37.85167432,144.69479,-37.9522927,768.0447835,805.5939446,12.3723774,17.54916108,0,0
o85,o,144.9324703,-37.83855206,144.92219,-37.85224004,740.3121294,776.7777772,11.11777747,16.46564781,0,0
o86,o,144.894723,-37.78676347,144.9451432,-37.67880597,712.4175819,763.4599548,23.47901399,31.04237286,0,0
o87,o,144.9245711,-37.77105304,145.0692167,-37.81006257,797.2939871,838.7817599,10.30744444,21.48777273,0,0
o88,o,144.966632,-37.80136772,145.1431478,-37.88562011,655.5183816,708.8135857,22.60158495,33.2952041,0,0
o89,o,145.2756268,-37.75276524,145.2658466,-37.79933441,852.3682754,889.1531708,11.0067055,16.78489546,0,0
o90,o,144.9366027,-37.75987426,145.0418682,-37.66370184,599.1042871,647.3769942,16.75542929,28.27270707,0,0
o91,o,144.9199163,-37.82081437,145.1357637,-37.8394541,754.177838,808.2207501,21.1679551,34.04291212,0,0
o92,o,145.2723843,-37.80209387,145.3045557,-37.77930758,633.7767153,671.511711,13.12027097,17.7349957,0,0
o93,o,145.0961704,-37.75037542,145.1101407,-37.70768105,557.647286,597.1435292,12.61501884,19.49624312,0,0
o94,o,145.1091865,-37.87626325,144.9619939,-37.81603748,854.5408924,908.8425634,22.83894347,34.30167103,0,0
o95,o,144.9232943,-37.81146263,144.963537,-37.91656736,727.2702468,773.9132625,14.7927598,26.6430157,0,0
o96,o,145.3493228,-37.77481284,145.3679273,-37.77485061,725.064263,761.4984201,14.79074134,16.43415704,0,0
o97,o,145.0179531,-37.87941807,145.1417697,-37.96851028,826.4684285,870.9093005,15.76888867,24.440872,0,0
o98,o,144.9612692,-37.8135043,144.8160256,-37.70373228,561.8521641,610.1793066,23.1608801,28.32714255,0,0
o99,o,144.778956,-37.84674194,144.6607909,-37.9349905,857.2022834,897.5689208,15.03523601,20.36663738,0,0
o100,o,145.098362,-37.5393082,145.0468574,-37.52639739,627.3610567,665.5170557,16.34039908,18.15599898,0,0
o101,o,145.1702281,-37.98733969,145.1517262,-37.90303429,762.9808977,802.2798909,12.84781899,19.29899318,0,0
o102,o,145.1480909,-38.12646226,145.2063516,-38.14531434,781.9146719,816.0767467,10.34635933,14.16207479,0,0
o103,o,144.7193619,-37.83585602,144.725873,-37.85114452,572.3916425,604.576909,10.96673987,12.18526652,0,0
o104,o,145.2040781,-38.00265516,145.1532638,-38.0147055,626.9468952,659.4751188,11.2754013,12.52822367,0,0
o105,o,145.4532814,-38.08622257,145.2941814,-38.01637596,881.8956015,922.6195589,17.3326113,20.7239574,0,0
o106,o,145.0357544,-37.83979314,145.1124598,-37.9646754,570.7913831,618.8459082,17.52080729,28.05452512,0,0
o107,o,145.1154421,-37.83812656,144.8542397,-37.85621401,712.8114357,766.5567599,23.19310265,33.74532422,0,0
o108,o,145.1411934,-37.70568231,145.0460426,-37.819911,910.5264972,969.419611,20.54284756,38.89311379,0,0
o109,o,144.8832599,-37.66739107,144.8736967,-37.60302217,644.3730898,683.2967333,14.26133224,18.9236435,0,0
o110,o,145.0717994,-37.7471669,145.2561655,-37.7432142,770.3825986,821.7310398,19.99727222,31.34844121,0,0
o111,o,145.1934585,-37.87696425,145.1356185,-37.83283376,671.4248224,709.6017996,11.79782251,18.17697727,0,0
o112,o,145.2092185,-37.91607368,145.1641526,-38.0208257,649.4209684,691.3583284,15.26759399,21.93736004,0,0
o113,o,145.0225192,-37.79016878,145.1077531,-37.84251675,909.9138559,954.4918277,12.65257694,24.57797182,0,0
o114,o,144.8679013,-37.59516384,144.9118013,-37.5992622,742.240447,778.4610254,14.59852053,16.22057837,0,0
o115,o,145.0898258,-37.7230676,145.0732836,-37.7062857,869.259035,904.5448976,13.75727637,15.28586263,0,0
o116,o,145.0041398,-37.80515903,145.0205176,-37.85987549,753.8513626,795.1110358,12.1811191,21.25967319,0,0
o117,o,144.8056013,-37.85454052,144.8648782,-37.79039182,713.5527168,749.1320961,11.15007343,15.57937928,0,0
o118,o,144.7859439,-37.78100797,144.7802588,-37.70806914,661.2105845,697.7158529,11.81945748,16.5052684,0,0
o119,o,145.2031554,-37.75095318,145.1986148,-37.71553591,713.5249803,756.249057,14.0888933,22.72407672,0,0
o120,o,145.1769639,-37.88319566,145.1979804,-38.00622845,542.8801515,587.8623831,18.95160223,24.98223155,0,0
o121,o,144.8232683,-37.86638982,144.7898159,-37.71202888,738.467998,786.2076401,23.64296532,27.73964211,0,0
o122,o,144.9636941,-37.8186127,145.0242889,-37.86404067,657.3085417,697.7653613,12.51942752,20.45681955,0,0
o123,o,145.0120715,-37.79823119,145.1259886,-37.76950526,708.2500526,746.9707932,12.84037662,18.72074062,0,0
o124,o,145.0061693,-37.81763793,145.1729233,-37.8197444,626.0817005,680.1246126,21.1679551,34.04291212,0,0
o125,o,144.9648927,-37.79966633,144.9586773,-37.74283832,664.5455051,704.9704436,10.83031435,20.42493851,0,0
o126,o,145.1343121,-37.83952977,145.2557104,-37.87196063,796.0391384,838.8353293,15.55013494,22.79619081,0,0
