Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,145.2443366,-37.91254021,145.2719485,-37.81158185,628.100526,675.3536227,18.232,27.25309677,0,0
o1,o,144.9631302,-37.7619514,145.07325,-37.74369416,682.2225586,723.554953,11.13667778,21.33239444,0,0
o2,o,145.1391619,-37.71986207,145.1242295,-37.65220404,733.8453465,772.5186291,13.36902295,18.67328261,0,0
o3,o,145.1448247,-37.91043485,145.2178706,-38.01896303,604.6745949,646.7207272,16.49514254,22.04613238,0,0
o4,o,144.8354325,-37.85741766,144.9277875,-37.80507297,642.3615428,686.7006659,17.11603104,24.3391231,0,0
o5,o,145.1992871,-38.01744248,145.1670563,-38.01960926,651.6528074,684.1810311,11.2754013,12.52822367,0,0
o6,o,145.088607,-37.8262359,145.2314394,-37.81007612,683.8040942,723.4066947,13.30063094,19.60260049,0,0
o7,o,145.1250834,-37.96938358,145.1025499,-38.04923483,684.9509801,723.4787216,12.70126948,18.52774154,0,0
o8,o,144.7838796,-37.86010552,144.7698709,-37.78788395,597.8956023,635.1963593,12.61507934,17.30075694,0,0
o9,o,144.9694936,-37.81366737,145.0008432,-37.71724619,683.99655,732.6055527,13.52089924,28.6090027,0,0
o10,o,145.1099956,-37.70983064,145.1295849,-37.70685138,760.6597304,795.945593,13.75727637,15.28586263,0,0
o11,o,145.0638517,-37.70417382,145.0943007,-37.66639401,757.7024656,798.8543869,13.53162733,21.15192133,0,0
o12,o,145.173588,-37.84321334,145.292288,-37.79377771,543.3378114,582.1098221,12.1390371,18.77201076,0,0
o13,o,144.9076406,-37.80926973,145.0313334,-37.88959225,654.3157109,699.7448277,14.11849771,25.42911682,0,0
o14,o,144.8796557,-37.78948473,144.8974986,-37.74236944,762.7620519,802.1193015,13.18596451,19.35724969,0,0
o15,o,145.0899709,-37.71039632,145.0873376,-37.68274366,640.4459948,681.5979161,13.53162733,21.15192133,0,0
o16,o,145.2241135,-38.01257673,145.1783806,-38.02352467,569.0680572,601.5962809,11.2754013,12.52822367,0,0
o17,o,145.062835,-37.79910059,145.0463792,-37.90883479,656.131669,707.7971645,15.96660379,31.66549545,0,0
o18,o,144.8570775,-37.74821915,144.9693877,-37.70593021,776.6113766,812.8404362,10.76406465,16.2290596,0,0
o19,o,145.1285692,-37.71703366,145.0536827,-37.67072629,812.3216194,853.4735408,13.53162733,21.15192133,0,0
o20,o,144.9152885,-37.66912402,144.9123808,-37.59505104,770.459091,809.3827345,14.26133224,18.9236435,0,0
o21,o,145.1814295,-38.01561783,145.1714118,-38.00995379,685.6395957,718.1678194,11.2754013,12.52822367,0,0
o22,o,144.9619546,-37.66366145,144.8328229,-37.7178365,554.7584972,597.5605475,16.68711357,22.8020503,0,0
o23,o,145.1374241,-37.91289895,145.0249265,-37.82215019,626.9048127,673.6587277,16.77296167,26.753915,0,0
o24,o,145.1756221,-38.01500961,145.0819892,-37.9792176,580.7881042,620.9263441,14.598246,20.13823991,0,0
o25,o,145.3292256,-37.87180917,145.2325209,-37.98285728,880.634906,929.309933,19.78624591,28.67502696,0,0
o26,o,144.9018104,-37.67699767,144.848197,-37.59411105,901.1561276,940.0797711,14.26133224,18.9236435,0,0
o27,o,145.0984682,-37.84474969,145.1714179,-37.77456678,673.6496723,717.2731154,13.7466486,23.62344308,0,0
o28,o,145.0043947,-37.7962912,144.9962026,-37.72403602,666.1055441,706.5073252,10.25367055,20.40178107,0,0
o29,o,145.1504276,-37.83028326,145.1736401,-37.71349983,572.6252082,622.3363798,16.92087945,29.7111716,0,0
o30,o,145.0560979,-37.92282729,144.9966507,-37.8247978,627.9613531,673.6761006,14.11188667,25.7147475,0,0
o31,o,145.2766434,-37.7513307,145.2163295,-37.69566529,749.1636706,791.8877473,14.0888933,22.72407672,0,0
o32,o,145.1897049,-38.00558222,145.3264651,-37.86919641,710.9493316,764.7510168,24.12565655,33.80168527,0,0
o33,o,144.8406457,-37.85722838,144.9167444,-37.79742174,769.3944896,804.9738689,11.15007343,15.57937928,0,0
o34,o,145.177278,-37.82901288,145.185785,-38.0099918,767.5402667,819.5772626,24.03449805,32.03699589,0,0
o35,o,145.3108841,-37.81161965,145.2189858,-37.75450179,860.867797,897.7523711,11.02890621,16.88457408,0,0
o36,o,145.0536293,-37.71188977,145.1320517,-37.71839129,781.8108646,823.7050006,15.16817714,21.89413607,0,0
o37,o,144.9160431,-37.74335069,144.6849359,-37.71450571,540.966379,586.0213754,19.878752,25.05499641,0,0
o38,o,144.9303995,-37.70823034,145.0883747,-37.71857985,626.1404988,674.5348244,23.94515266,28.3943256,0,0
o39,o,145.1194572,-37.77120502,145.2350606,-37.7016227,790.2602382,832.1132711,12.88251777,21.85303288,0,0
o40,o,145.1561781,-37.7646326,145.0343443,-37.85474116,725.8185761,769.6623082,13.77590914,23.84373208,0,0
o41,o,145.0591399,-37.72007529,145.1233453,-37.70183567,585.0378057,626.9319418,15.16817714,21.89413607,0,0
o42,o,145.0863059,-37.74795959,145.1082813,-37.77925057,654.9935143,695.1065212,11.28948393,20.11300695,0,0
o43,o,145.1736488,-37.91251059,145.1172481,-37.96877607,682.429086,728.4059738,16.46050637,25.97688783,0,0
o44,o,145.1204432,-37.70553146,145.1884507,-37.71368836,879.9812192,918.7673718,12.72660386,18.78615252,0,0
o45,o,144.7992282,-37.70452423,144.8475155,-37.73202867,866.0451302,901.9778483,11.22462786,15.93271804,0,0
o46,o,144.8009659,-37.71033185,144.862438,-37.74516221,777.3669356,813.2996536,11.22462786,15.93271804,0,0
o47,o,144.8111022,-37.70976617,144.8876469,-37.73361375,569.1325428,605.0652609,11.22462786,15.93271804,0,0
o48,o,145.1226329,-37.66497079,145.0995069,-37.74478883,654.0044596,702.201786,16.96805278,28.1973264,0,0
o49,o,144.9493554,-37.76139305,144.8944152,-37.59783342,854.1279278,905.3626457,24.44693296,31.23471792,0,0
o50,o,144.9396728,-37.79894796,144.949835,-37.73404574,811.5769232,852.0018617,10.83031435,20.42493851,0,0
o51,o,144.9119635,-37.80214615,144.9558074,-37.84354682,655.0224971,693.8869597,11.18960703,18.86446265,0,0
o52,o,145.1007687,-37.88512765,145.2617148,-37.86120952,645.6505361,684.8935964,12.02796056,19.24306027,0,0
o53,o,145.1718254,-37.98927701,145.1747978,-38.12711054,769.6803779,815.3235121,22.95450479,25.64313421,0,0
o54,o,144.971705,-37.81282374,144.8383622,-37.79022632,583.0201924,627.5339212,17.47028405,24.51372881,0,0
o55,o,144.8070477,-37.71530981,144.8593955,-37.74969102,627.903503,663.836221,11.22462786,15.93271804,0,0
o56,o,145.1400326,-37.70843529,145.2081982,-37.69626857,627.3089338,666.0950863,12.72660386,18.78615252,0,0
o57,o,145.1023652,-37.88414271,145.1204403,-37.96285287,769.630768,812.9226543,14.45368625,23.29188625,0,0
o58,o,145.0908997,-37.89266617,145.2089977,-37.87249536,711.3524445,750.5955047,12.02796056,19.24306027,0,0
o59,o,145.1594249,-37.82616025,145.0026882,-37.91357232,882.3361843,937.9113008,20.2811982,35.57511645,0,0
o60,o,144.9174688,-37.79318867,144.8804029,-37.7404447,910.1824792,949.5397289,13.18596451,19.35724969,0,0
o61,o,145.0814823,-37.92696058,145.2253338,-37.91167668,730.2968964,777.2969109,16.18151812,27.0000145,0,0
o62,o,145.1973997,-38.00907947,145.1685993,-38.13467457,756.4183159,798.9107377,18.38460448,22.49242185,0,0
o63,o,145.1316822,-37.87160376,145.1486179,-38.0030353,738.431932,783.4141636,18.95160223,24.98223155,0,0
o64,o,145.0798999,-37.83251498,145.3078332,-37.81014542,669.1964877,715.9616484,18.14064632,26.76516071,0,0
o65,o,144.8969191,-37.73689713,144.7889471,-37.71828904,636.1298769,671.6318078,11.21118921,15.5019309,0,0
o66,o,145.2286032,-37.87927443,145.2175802,-38.02158598,768.4658735,815.6480051,20.19344184,27.18213163,0,0
o67,o,145.1155871,-37.82697003,145.2593251,-37.81045424,711.9600141,748.2371363,10.61837304,16.27712226,0,0
o68,o,145.2070408,-37.90826521,145.2433198,-37.92020072,756.3191268,792.3703571,10.00934863,16.05123027,0,0
o69,o,144.9109742,-37.80185923,144.8212385,-37.71546065,545.447465,593.7746076,23.1608801,28.32714255,0,0
o70,o,145.2407052,-37.92323459,145.1922992,-37.99189808,675.3223292,712.9018517,11.53551271,17.57952252,0,0
o71,o,144.9635502,-37.81801608,145.0768518,-37.84883711,544.2457785,586.9528592,12.23053772,22.70708067,0,0
o72,o,145.1219583,-37.88562011,145.306125,-37.86359223,852.2175849,898.2780956,17.0214987,26.06051074,0,0
o73,o,145.2152424,-37.86075506,145.1309566,-37.89308287,592.8456758,632.3503945,12.02100074,19.50471875,0,0
o74,o,145.0896337,-38.04874022,145.117103,-37.96391601,551.1551646,589.9640969,12.72868641,18.80893231,0,0
o75,o,145.2122084,-38.01485755,145.1817198,-38.00660859,628.403393,660.9316167,11.2754013,12.52822367,0,0
o76,o,144.948474,-37.82399082,145.033137,-37.86476011,743.5758608,784.835534,12.1811191,21.25967319,0,0
o77,o,145.1411159,-37.88800668,145.1457279,-37.76436819,751.0236664,796.2933787,15.08254142,25.2697123,0,0
o78,o,145.0642872,-37.97693945,145.1366543,-38.03987529,661.5524246,700.0801661,12.70126948,18.52774154,0,0
o79,o,145.2435615,-37.87294982,145.3769953,-37.90261194,569.102466,612.3390766,16.79334694,23.23661055,0,0
o80,o,145.0985917,-37.8753162,145.2015912,-37.87173792,653.9074194,693.1504797,12.02796056,19.24306027,0,0
o81,o,145.0396288,-37.7969082,144.9653453,-37.73985715,744.4632635,792.5140403,13.85084142,28.05077677,0,0
o82,o,145.0953988,-37.88262743,145.0114287,-37.86237694,770.0653974,815.9582773,14.79435,25.89287995,0,0
o83,o,144.9245988,-37.81981835,145.0059187,-37.71607683,600.0749413,648.8666623,15.1574822,28.79172095,0,0
o84,o,145.0876516,-37.91805462,145.2662168,-37.86211845,753.4710982,798.4453617,16.14713175,24.9742635,0,0
o85,o,145.0273441,-37.83668978,144.8625601,-37.78430678,848.5226086,894.7119095,15.49579441,26.18930095,0,0
o86,o,145.0385006,-37.82955713,145.0614649,-37.9164188,812.3621324,855.3543287,12.29866111,22.9921963,0,0
o87,o,144.9900982,-37.65963373,145.1332126,-37.71722222,740.7633932,784.0523932,18.38463241,23.289,0,0
o88,o,145.2296658,-37.91345037,145.2985351,-37.80152686,627.0522284,674.3053252,18.232,27.25309677,0,0
o89,o,145.0553556,-37.80853728,145.131409,-37.83385519,740.1618397,777.1591124,10.44865385,16.99727273,0,0
o90,o,145.0337921,-37.73622021,145.1023132,-37.66489547,597.913455,645.5866723,17.09983889,27.67321735,0,0
o91,o,145.0021344,-37.66147944,145.0859079,-37.70545603,758.4234322,801.7124322,18.38463241,23.289,0,0
o92,o,145.0661418,-37.75128135,144.9160472,-37.81365553,867.6826616,917.3560373,14.3828826,29.67337566,0,0
o93,o,145.224468,-37.81442445,145.2132803,-37.70644897,655.5620002,707.0435092,19.61882102,31.48150903,0,0
o94,o,144.9572569,-37.83484383,145.0688972,-37.89698026,738.4957404,776.90957,11.05818403,18.41382956,0,0
o95,o,145.0853299,-37.89856924,145.2089977,-37.98171768,825.2629165,866.5907716,15.1341793,21.32785512,0,0
o96,o,145.222285,-37.91463328,145.1898307,-37.97875472,628.2714781,667.7753278,12.84692839,19.50384968,0,0
o97,o,145.1799635,-37.66896276,145.292997,-37.60356639,855.3369448,893.0575507,14.71915625,17.7206059,0,0
o98,o,145.2600868,-37.7498584,145.0777231,-37.83463322,572.4417758,617.8423839,16.70825526,25.40060811,0,0
o99,o,145.0806237,-37.84331152,145.0808284,-37.96585244,741.2302805,789.4391415,16.33242621,28.20886092,0,0
