Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.8712528,-37.78513828,144.9112621,-37.73957668,600.3742286,639.7314783,13.18596451,19.35724969,0,0
o1,o,145.0618197,-37.80310738,145.0713285,-37.92919786,655.2421482,706.9076436,15.96660379,31.66549545,0,0
o2,o,144.8125523,-37.85056551,144.8917035,-37.73629329,542.9043847,589.7569666,23.81309307,26.85258194,0,0
o3,o,144.9631534,-37.81191634,144.8247139,-37.70094161,599.0680637,647.3952063,23.1608801,28.32714255,0,0
o4,o,144.9358042,-37.83658443,145.040209,-37.80208679,638.544493,682.5751845,11.81831697,24.03069152,0,0
o5,o,145.1168156,-37.72023919,145.0531024,-37.66085623,640.1928974,681.3448187,13.53162733,21.15192133,0,0
o6,o,144.9219831,-37.73897284,144.9616648,-37.66449025,628.5724647,666.2855618,11.62968939,17.71309706,0,0
o7,o,144.902094,-37.5891855,144.9371723,-37.66950075,631.5737981,670.7860547,14.26853824,19.21225658,0,0
o8,o,145.1522416,-37.65958541,145.0889551,-37.71695823,564.6379366,603.5232204,13.35895169,18.88528382,0,0
o9,o,145.0995227,-37.53356589,145.0622362,-37.52917471,648.0469277,686.2029266,16.34039908,18.15599898,0,0
o10,o,145.106429,-37.8820592,145.2332971,-37.91360206,657.3496538,700.4867724,15.67230729,23.13711863,0,0
o11,o,145.1481953,-37.76610573,145.0119265,-37.78866781,657.5379515,696.5398469,12.81926804,19.00189538,0,0
o12,o,144.8844367,-37.80550993,144.8504929,-37.8604841,635.9902864,670.817427,11.00222281,14.82714062,0,0
o13,o,145.2445108,-37.82274299,145.0981214,-37.76705004,636.8644986,675.5763861,13.33532704,18.71188752,0,0
o14,o,145.1822858,-37.65088594,145.1060349,-37.73682417,654.7550773,702.9524037,16.96805278,28.1973264,0,0
o15,o,144.913047,-37.83605468,144.9881317,-37.95141179,659.0298287,705.632017,17.68329361,26.60218833,0,0
o16,o,145.12299,-37.82886156,145.2373942,-37.81336572,556.4326708,592.709793,10.61837304,16.27712226,0,0
o17,o,145.0715424,-37.72023919,145.1213139,-37.72291675,570.457268,605.7431307,13.75727637,15.28586263,0,0
o18,o,145.198475,-37.90436098,145.0472309,-37.79296277,598.3001224,649.1191229,21.90126309,30.81900055,0,0
o19,o,145.1239258,-37.70817131,145.0137496,-37.71947175,540.7476642,583.3644617,15.17789251,22.61679751,0,0
o20,o,145.151812,-38.01002982,145.0945372,-37.90966903,655.5329855,702.5745867,19.84189905,27.04160119,0,0
o21,o,145.1258122,-37.70918953,145.0214212,-37.67714919,601.7404758,646.0074659,18.33774045,24.26699012,0,0
o22,o,145.0670461,-37.91547679,145.2124994,-37.83632746,645.6863724,690.9909058,15.89416167,25.30453333,0,0
o23,o,144.9498187,-37.8178523,145.1015821,-37.90019934,627.4547798,680.7444606,22.16510248,33.28968081,0,0
o24,o,144.7928568,-37.70746575,144.9050323,-37.7419543,638.6523352,674.5850533,11.22462786,15.93271804,0,0
o25,o,145.0444151,-37.80938217,145.183755,-37.77925057,641.2999941,680.0207347,12.84037662,18.72074062,0,0
o26,o,144.997613,-37.92301237,145.0785314,-37.82634176,602.9469979,646.0037862,12.62572977,23.0567883,0,0
o27,o,144.9739262,-37.84948756,145.0657382,-37.98054652,561.6076179,614.2919014,21.2927716,32.68428347,0,0
o28,o,144.9963944,-37.75797035,144.9484149,-37.83722769,645.5323184,692.0758194,12.26179487,26.54350102,0,0
o29,o,145.0971482,-37.91323352,145.1721969,-37.90079789,542.8703903,589.8704048,16.18151812,27.0000145,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.071032,-37.683069,0,0,0,0,0,0,112.5,0.40
c2,c,144.961886,-37.773851,0,0,0,0,0,0,50.0,0
