Name,Type,start_x,start_y,dest_x,dest_y,early_depart,late_arrival,distance,time,kilowatts,cost
o0,o,144.8250035,-37.71436701,144.8763184,-37.7549361,641.9944466,682.8117541,15.4527849,20.81730755,0,0
o1,o,144.7787038,-37.78894179,144.987469,-37.80387333,582.8865311,630.0135732,18.71251311,27.12704205,0,0
o2,o,145.0861131,-37.79455046,145.12291,-37.70786961,568.8145496,618.8194782,17.26926644,30.00492865,0,0
o3,o,145.079778,-37.75728315,145.01805,-37.81907879,795.4756745,839.9499612,10.84195648,24.47428673,0,0
o4,o,144.8890957,-37.73655747,144.9296748,-37.70577938,641.1071112,677.3361708,10.76406465,16.2290596,0,0
o5,o,145.2488395,-37.9196698,145.1418416,-37.87077036,598.5306981,642.3238862,15.39807755,23.79318807,0,0
o6,o,145.0825696,-37.9652829,145.1354933,-38.05490382,711.4620523,749.9897938,12.70126948,18.52774154,0,0
o7,o,144.9963944,-37.75797035,144.9484149,-37.83722769,645.5323184,692.0758194,12.26179487,26.54350102,0,0
o8,o,144.9092338,-37.74546413,145.0483071,-37.76903628,798.4202391,843.6801593,14.77297785,25.25992016,0,0
o9,o,144.9964581,-37.83998237,145.0513111,-37.92256185,740.3846454,779.9301644,11.36430659,19.54551899,0,0
o10,o,145.1888863,-37.70546863,145.1422445,-37.7807237,625.861159,668.0924878,12.87134656,22.2313288,0,0
o11,o,145.0558421,-37.75735865,145.1420993,-37.76950526,542.1182604,582.2312673,11.28948393,20.11300695,0,0
o12,o,145.0929606,-37.820789,145.0889171,-37.74041015,702.1434151,747.9326047,13.463025,25.78918964,0,0
o13,o,145.0992168,-37.74052339,145.0385329,-37.66637624,726.3204126,772.9339611,16.18262992,26.61354849,0,0
o14,o,145.0564389,-37.66262681,145.1382913,-37.71269676,582.8728519,623.1787805,13.48006108,20.30592857,0,0
o15,o,145.1027145,-37.523545,145.0539665,-37.5248586,684.1000571,722.2560561,16.34039908,18.15599898,0,0
o16,o,145.0917108,-37.95939768,145.2445729,-37.98054009,599.9014907,640.6193099,14.69920392,20.71781922,0,0
o17,o,144.9201496,-37.82882742,145.1760625,-37.78155469,725.8748935,782.1894988,23.87238778,36.31460524,0,0
o18,o,144.836443,-37.70739033,144.9066056,-37.75108458,624.2412019,665.0585095,15.4527849,20.81730755,0,0
o19,o,145.0298921,-37.66786322,145.0902611,-37.72054089,670.2269168,710.5328454,13.48006108,20.30592857,0,0
o20,o,145.0623853,-37.97073319,145.1480372,-38.02090173,560.8344199,608.1923515,19.57014067,27.35793155,0,0
o21,o,144.9598197,-37.81947807,145.0837304,-37.96361226,766.6577586,826.437599,24.47837068,39.77984039,0,0
o22,o,144.9232472,-37.59046389,144.947792,-37.70170702,541.1644334,585.9957141,18.47165965,24.8312807,0,0
o23,o,145.102303,-37.96194161,145.1588401,-37.90845474,544.1461649,589.8617498,16.53617768,25.71558493,0,0
o24,o,145.0925828,-37.71224422,145.1094151,-37.71854214,729.3576898,764.6435524,13.75727637,15.28586263,0,0
o25,o,145.1422956,-37.81959308,145.2533703,-37.81812998,880.7029054,916.9800277,10.61837304,16.27712226,0,0
o26,o,144.8806511,-37.59463745,144.9113666,-37.59907421,660.7837835,697.0043619,14.59852053,16.22057837,0,0
o27,o,145.0702036,-37.73882477,145.1348087,-37.71258363,802.1955561,841.6917992,12.61501884,19.49624312,0,0
o28,o,144.9487639,-37.82312108,145.0275262,-37.72822309,543.2649045,591.8739072,13.52089924,28.6090027,0,0
o29,o,144.889634,-37.59486305,144.9606915,-37.71433888,568.9716462,613.8029269,18.47165965,24.8312807,0,0
c0,d,0,0,0,0,0,0,0,0,0.25,7
c1,c,145.16823,-37.762252,0,0,0,0,0,0,6.6,0
c2,c,145.143552,-37.927929,0,0,0,0,0,0,22.0,0
